pae_min	sample
9.67	DISL2_hmit-1.3_data
12.54	DISL2_hmp-2_data
11.77	DISL2_hmp-2_data
12.14	DISL2_hmp-2_data
12.02	DISL2_hmp-2_data
12.2	DISL2_hmp-2_data
28.08	DISL2_hmp-1_data
26.98	DISL2_hmp-1_data
25.36	DISL2_hmp-1_data
22.69	DISL2_hmp-1_data
20.36	DISL2_hmp-1_data
23.99	DISL2_hoe-1_data
24.26	DISL2_hoe-1_data
21.1	DISL2_hoe-1_data
20.05	DISL2_hoe-1_data
23.66	DISL2_hoe-1_data
20.4	DISL2_hog-1_data
19.95	DISL2_hog-1_data
20.26	DISL2_hog-1_data
20.24	DISL2_hog-1_data
20.01	DISL2_hog-1_data
15.4	DISL2_hnd-1_data
16.3	DISL2_hnd-1_data
16.09	DISL2_hnd-1_data
23.38	DISL2_hnd-1_data
16.85	DISL2_hnd-1_data
14.8	DISL2_hop-1_data
24.59	DISL2_hop-1_data
24.75	DISL2_hop-1_data
24.35	DISL2_hop-1_data
24.49	DISL2_hop-1_data
22.45	DISL2_homt-1_data
27.46	DISL2_homt-1_data
18.31	DISL2_homt-1_data
28.13	DISL2_homt-1_data
20.41	DISL2_homt-1_data
23.54	DISL2_hosl-1_data
23.95	DISL2_hosl-1_data
24.94	DISL2_hosl-1_data
25.68	DISL2_hosl-1_data
25.05	DISL2_hosl-1_data
24.25	DISL2_hot-2_data
25.79	DISL2_hot-2_data
16.57	DISL2_hot-2_data
25.11	DISL2_hot-2_data
24.7	DISL2_hot-2_data
25.12	DISL2_hot-1_data
28.03	DISL2_hot-1_data
19.6	DISL2_hot-1_data
28.23	DISL2_hot-1_data
25.89	DISL2_hot-1_data
25.61	DISL2_hot-3_data
23.1	DISL2_hot-3_data
18.84	DISL2_hot-3_data
17.96	DISL2_hot-3_data
19.78	DISL2_hot-3_data
23.07	DISL2_hot-4_data
27.64	DISL2_hot-4_data
22.76	DISL2_hot-4_data
28.12	DISL2_hot-4_data
26.02	DISL2_hot-4_data
26.89	DISL2_hot-5_data
27.85	DISL2_hot-5_data
27.14	DISL2_hot-5_data
26.43	DISL2_hot-5_data
27.27	DISL2_hot-5_data
10.73	DISL2_hot-6_data
12.12	DISL2_hot-6_data
11.68	DISL2_hot-6_data
26.49	DISL2_hot-6_data
12.81	DISL2_hot-6_data
25.46	DISL2_hot-7_data
22.48	DISL2_hot-7_data
27.27	DISL2_hot-7_data
23.53	DISL2_hot-7_data
26.38	DISL2_hot-7_data
13.45	DISL2_hot-8_data
14.11	DISL2_hot-8_data
13.51	DISL2_hot-8_data
12.78	DISL2_hot-8_data
13.92	DISL2_hot-8_data
24.8	DISL2_hot-9_data
27.28	DISL2_hot-9_data
27.72	DISL2_hot-9_data
24.58	DISL2_hot-9_data
24.46	DISL2_hot-9_data
23.7	DISL2_hpa-1_data
25.22	DISL2_hpa-1_data
24.13	DISL2_hpa-1_data
23.43	DISL2_hpa-1_data
22.51	DISL2_hpa-1_data
29.59	DISL2_hphd-1_data
29.65	DISL2_hphd-1_data
29.27	DISL2_hphd-1_data
28.9	DISL2_hphd-1_data
27.82	DISL2_hphd-1_data
19.4	DISL2_hpl-1_data
11.38	DISL2_hpl-1_data
11.6	DISL2_hpl-1_data
11.11	DISL2_hpl-1_data
10.86	DISL2_hpl-1_data
27.75	DISL2_hpd-1_data
30.25	DISL2_hpd-1_data
29.52	DISL2_hpd-1_data
29.39	DISL2_hpd-1_data
29.27	DISL2_hpd-1_data
11.49	DISL2_hpk-1_data
13.93	DISL2_hpk-1_data
12.6	DISL2_hpk-1_data
11.48	DISL2_hpk-1_data
11.49	DISL2_hpk-1_data
12.68	DISL2_hpl-2_data
12.71	DISL2_hpl-2_data
13.1	DISL2_hpl-2_data
13.0	DISL2_hpl-2_data
14.9	DISL2_hpl-2_data
19.67	DISL2_hpo-11_data
19.71	DISL2_hpo-11_data
19.72	DISL2_hpo-11_data
20.28	DISL2_hpo-11_data
25.41	DISL2_hpo-11_data
16.42	DISL2_hpo-10_data
15.7	DISL2_hpo-10_data
13.65	DISL2_hpo-10_data
14.39	DISL2_hpo-10_data
15.28	DISL2_hpo-10_data
27.8	DISL2_hpo-13_data
14.04	DISL2_hpo-13_data
25.51	DISL2_hpo-13_data
14.48	DISL2_hpo-13_data
13.39	DISL2_hpo-13_data
18.18	DISL2_hpo-12_data
26.13	DISL2_hpo-12_data
17.99	DISL2_hpo-12_data
26.67	DISL2_hpo-12_data
17.29	DISL2_hpo-12_data
22.21	DISL2_hpo-15_data
25.38	DISL2_hpo-15_data
25.28	DISL2_hpo-15_data
22.03	DISL2_hpo-15_data
26.69	DISL2_hpo-15_data
20.19	DISL2_hpo-18_data
21.94	DISL2_hpo-18_data
22.23	DISL2_hpo-18_data
20.47	DISL2_hpo-18_data
24.07	DISL2_hpo-18_data
20.59	DISL2_hpo-2_data
21.94	DISL2_hpo-2_data
23.34	DISL2_hpo-2_data
22.9	DISL2_hpo-2_data
25.23	DISL2_hpo-2_data
16.19	DISL2_hpo-19_data
17.01	DISL2_hpo-19_data
15.69	DISL2_hpo-19_data
16.14	DISL2_hpo-19_data
16.2	DISL2_hpo-19_data
6.23	DISL2_hpo-26_data
5.91	DISL2_hpo-26_data
6.1	DISL2_hpo-26_data
6.96	DISL2_hpo-26_data
6.44	DISL2_hpo-26_data
16.64	DISL2_hpo-25_data
15.71	DISL2_hpo-25_data
15.63	DISL2_hpo-25_data
15.06	DISL2_hpo-25_data
15.37	DISL2_hpo-25_data
14.69	DISL2_hpo-27_data
16.17	DISL2_hpo-27_data
14.43	DISL2_hpo-27_data
15.0	DISL2_hpo-27_data
15.21	DISL2_hpo-27_data
27.84	DISL2_hpo-28_data
27.63	DISL2_hpo-28_data
25.8	DISL2_hpo-28_data
27.55	DISL2_hpo-28_data
24.14	DISL2_hpo-28_data
27.18	DISL2_hpo-29_data
28.89	DISL2_hpo-29_data
27.44	DISL2_hpo-29_data
23.42	DISL2_hpo-29_data
28.95	DISL2_hpo-29_data
16.69	DISL2_hpo-30_data
16.87	DISL2_hpo-30_data
17.72	DISL2_hpo-30_data
27.76	DISL2_hpo-30_data
25.81	DISL2_hpo-30_data
26.29	DISL2_hpo-31_data
26.8	DISL2_hpo-31_data
29.08	DISL2_hpo-31_data
26.91	DISL2_hpo-31_data
28.01	DISL2_hpo-31_data
10.86	DISL2_hpo-33_data
10.66	DISL2_hpo-33_data
11.06	DISL2_hpo-33_data
11.38	DISL2_hpo-33_data
10.73	DISL2_hpo-33_data
20.31	DISL2_hpo-34_data
20.34	DISL2_hpo-34_data
25.44	DISL2_hpo-34_data
25.3	DISL2_hpo-34_data
21.78	DISL2_hpo-34_data
11.74	DISL2_hpo-32_data
11.22	DISL2_hpo-32_data
11.21	DISL2_hpo-32_data
15.88	DISL2_hpo-32_data
10.99	DISL2_hpo-32_data
13.04	DISL2_hpo-36_data
15.82	DISL2_hpo-36_data
13.45	DISL2_hpo-36_data
15.35	DISL2_hpo-36_data
14.2	DISL2_hpo-36_data
26.43	DISL2_hpo-35_data
25.33	DISL2_hpo-35_data
26.65	DISL2_hpo-35_data
24.93	DISL2_hpo-35_data
18.96	DISL2_hpo-35_data
28.38	DISL2_hpo-38_data
23.35	DISL2_hpo-38_data
27.84	DISL2_hpo-38_data
23.49	DISL2_hpo-38_data
23.01	DISL2_hpo-38_data
22.74	DISL2_hpo-39_data
22.95	DISL2_hpo-39_data
23.21	DISL2_hpo-39_data
23.56	DISL2_hpo-39_data
22.57	DISL2_hpo-39_data
17.69	DISL2_hpo-40_data
19.07	DISL2_hpo-40_data
18.17	DISL2_hpo-40_data
20.51	DISL2_hpo-40_data
17.25	DISL2_hpo-40_data
18.14	DISL2_hpo-7_data
17.26	DISL2_hpo-7_data
18.19	DISL2_hpo-7_data
18.04	DISL2_hpo-7_data
28.34	DISL2_hpo-7_data
21.58	DISL2_hpo-6_data
22.41	DISL2_hpo-6_data
21.69	DISL2_hpo-6_data
19.03	DISL2_hpo-6_data
19.01	DISL2_hpo-6_data
21.48	DISL2_hpo-9_data
21.53	DISL2_hpo-9_data
21.92	DISL2_hpo-9_data
18.83	DISL2_hpo-9_data
25.92	DISL2_hpo-9_data
25.93	DISL2_hpo-8_data
25.79	DISL2_hpo-8_data
22.25	DISL2_hpo-8_data
28.42	DISL2_hpo-8_data
25.74	DISL2_hpo-8_data
11.78	DISL2_hpr-17_data
25.38	DISL2_hpr-17_data
11.48	DISL2_hpr-17_data
11.62	DISL2_hpr-17_data
24.64	DISL2_hpr-17_data
23.53	DISL2_hprt-1_data
23.38	DISL2_hprt-1_data
16.66	DISL2_hprt-1_data
17.33	DISL2_hprt-1_data
21.04	DISL2_hprt-1_data
17.97	DISL2_hpr-9_data
24.53	DISL2_hpr-9_data
28.03	DISL2_hpr-9_data
24.38	DISL2_hpr-9_data
21.99	DISL2_hpr-9_data
27.79	DISL2_hpx-2_data
27.51	DISL2_hpx-2_data
28.18	DISL2_hpx-2_data
27.28	DISL2_hpx-2_data
27.65	DISL2_hpx-2_data
29.38	DISL2_hrde-1_data
29.19	DISL2_hrde-1_data
28.84	DISL2_hrde-1_data
29.32	DISL2_hrde-1_data
19.74	DISL2_hrde-1_data
16.82	DISL2_hrde-2_data
18.53	DISL2_hrde-2_data
17.78	DISL2_hrde-2_data
17.11	DISL2_hrde-2_data
16.97	DISL2_hrde-2_data
4.99	DISL2_hrdl-1_data
5.48	DISL2_hrdl-1_data
4.87	DISL2_hrdl-1_data
5.03	DISL2_hrdl-1_data
5.03	DISL2_hrdl-1_data
10.56	DISL2_hrde-4_data
9.98	DISL2_hrde-4_data
11.91	DISL2_hrde-4_data
10.85	DISL2_hrde-4_data
11.59	DISL2_hrde-4_data
28.19	DISL2_hrg-10_data
29.48	DISL2_hrg-10_data
24.33	DISL2_hrg-10_data
24.67	DISL2_hrg-10_data
22.99	DISL2_hrg-10_data
4.99	DISL2_hrg-1_data
5.1	DISL2_hrg-1_data
5.09	DISL2_hrg-1_data
5.3	DISL2_hrg-1_data
5.22	DISL2_hrg-1_data
11.01	DISL2_hrg-3_data
11.63	DISL2_hrg-3_data
11.08	DISL2_hrg-3_data
11.49	DISL2_hrg-3_data
12.25	DISL2_hrg-3_data
22.79	DISL2_hrg-2_data
29.48	DISL2_hrg-2_data
22.46	DISL2_hrg-2_data
17.72	DISL2_hrg-2_data
27.89	DISL2_hrg-2_data
27.72	DISL2_hrg-5_data
28.68	DISL2_hrg-5_data
25.77	DISL2_hrg-5_data
26.24	DISL2_hrg-5_data
24.7	DISL2_hrg-5_data
9.56	DISL2_hrg-4_data
9.71	DISL2_hrg-4_data
9.57	DISL2_hrg-4_data
9.53	DISL2_hrg-4_data
9.48	DISL2_hrg-4_data
9.61	DISL2_hrg-6_data
9.84	DISL2_hrg-6_data
10.31	DISL2_hrg-6_data
9.99	DISL2_hrg-6_data
9.89	DISL2_hrg-6_data
25.48	DISL2_hrg-9_data
27.86	DISL2_hrg-9_data
27.38	DISL2_hrg-9_data
24.37	DISL2_hrg-9_data
28.93	DISL2_hrg-9_data
23.62	DISL2_hrg-7_data
26.16	DISL2_hrg-7_data
21.45	DISL2_hrg-7_data
23.22	DISL2_hrg-7_data
26.85	DISL2_hrg-7_data
8.68	DISL2_hrp-1_data
9.32	DISL2_hrp-1_data
10.61	DISL2_hrp-1_data
8.82	DISL2_hrp-1_data
8.9	DISL2_hrp-1_data
10.7	DISL2_hrpa-2_data
10.5	DISL2_hrpa-2_data
10.43	DISL2_hrpa-2_data
10.01	DISL2_hrpa-2_data
9.98	DISL2_hrpa-2_data
16.97	DISL2_hrpf-1_data
14.07	DISL2_hrpf-1_data
17.16	DISL2_hrpf-1_data
16.98	DISL2_hrpf-1_data
17.33	DISL2_hrpf-1_data
2.49	DISL2_hrpf-2_data
2.34	DISL2_hrpf-2_data
2.82	DISL2_hrpf-2_data
2.78	DISL2_hrpf-2_data
2.77	DISL2_hrpf-2_data
21.52	DISL2_hrpk-1_data
14.34	DISL2_hrpk-1_data
14.79	DISL2_hrpk-1_data
26.87	DISL2_hrpk-1_data
15.49	DISL2_hrpk-1_data
19.33	DISL2_hrpr-1_data
19.66	DISL2_hrpr-1_data
14.07	DISL2_hrpr-1_data
18.86	DISL2_hrpr-1_data
13.46	DISL2_hrpr-1_data
7.21	DISL2_hrpl-1_data
7.27	DISL2_hrpl-1_data
7.58	DISL2_hrpl-1_data
7.61	DISL2_hrpl-1_data
8.34	DISL2_hrpl-1_data
3.44	DISL2_hrpu-2_data
3.53	DISL2_hrpu-2_data
3.16	DISL2_hrpu-2_data
3.51	DISL2_hrpu-2_data
3.23	DISL2_hrpu-2_data
16.27	DISL2_hrpu-1_data
17.85	DISL2_hrpu-1_data
17.8	DISL2_hrpu-1_data
16.0	DISL2_hrpu-1_data
16.53	DISL2_hrpu-1_data
22.27	DISL2_hsb-1_data
22.15	DISL2_hsb-1_data
22.19	DISL2_hsb-1_data
22.24	DISL2_hsb-1_data
22.4	DISL2_hsb-1_data
23.19	DISL2_hsd-1_data
23.0	DISL2_hsd-1_data
22.46	DISL2_hsd-1_data
23.57	DISL2_hsd-1_data
22.98	DISL2_hsd-1_data
10.53	DISL2_hsd-3_data
10.72	DISL2_hsd-3_data
11.18	DISL2_hsd-3_data
10.38	DISL2_hsd-3_data
10.66	DISL2_hsd-3_data
27.11	DISL2_hsd-2_data
29.34	DISL2_hsd-2_data
27.62	DISL2_hsd-2_data
29.26	DISL2_hsd-2_data
28.08	DISL2_hsd-2_data
23.24	DISL2_hse-5_data
28.92	DISL2_hse-5_data
23.02	DISL2_hse-5_data
27.54	DISL2_hse-5_data
22.74	DISL2_hse-5_data
21.46	DISL2_hsf-1_data
22.39	DISL2_hsf-1_data
22.34	DISL2_hsf-1_data
22.11	DISL2_hsf-1_data
22.7	DISL2_hsf-1_data
7.87	DISL2_hsp-1_data
17.14	DISL2_hsp-1_data
8.91	DISL2_hsp-1_data
17.84	DISL2_hsp-1_data
18.67	DISL2_hsp-1_data
16.46	DISL2_hsp-110_data
18.34	DISL2_hsp-110_data
17.15	DISL2_hsp-110_data
18.33	DISL2_hsp-110_data
17.54	DISL2_hsp-110_data
19.47	DISL2_hsp-12.2_data
27.39	DISL2_hsp-12.2_data
26.33	DISL2_hsp-12.2_data
25.98	DISL2_hsp-12.2_data
27.9	DISL2_hsp-12.2_data
11.83	DISL2_hsp-12.1_data
12.04	DISL2_hsp-12.1_data
12.19	DISL2_hsp-12.1_data
11.65	DISL2_hsp-12.1_data
12.08	DISL2_hsp-12.1_data
23.01	DISL2_hsp-12.6_data
17.73	DISL2_hsp-12.6_data
20.6	DISL2_hsp-12.6_data
22.34	DISL2_hsp-12.6_data
20.13	DISL2_hsp-12.6_data
9.54	DISL2_hsp-12.3_data
19.84	DISL2_hsp-12.3_data
8.74	DISL2_hsp-12.3_data
8.85	DISL2_hsp-12.3_data
8.61	DISL2_hsp-12.3_data
16.98	DISL2_hsp-16.2_data
17.19	DISL2_hsp-16.2_data
18.05	DISL2_hsp-16.2_data
18.2	DISL2_hsp-16.2_data
19.8	DISL2_hsp-16.2_data
17.74	DISL2_hsp-16.1_data
19.35	DISL2_hsp-16.1_data
23.95	DISL2_hsp-16.1_data
19.06	DISL2_hsp-16.1_data
20.11	DISL2_hsp-16.1_data
13.93	DISL2_hsp-16.41_data
13.51	DISL2_hsp-16.41_data
14.11	DISL2_hsp-16.41_data
13.79	DISL2_hsp-16.41_data
13.82	DISL2_hsp-16.41_data
10.19	DISL2_hsp-16.48_data
13.58	DISL2_hsp-16.48_data
14.05	DISL2_hsp-16.48_data
12.2	DISL2_hsp-16.48_data
10.38	DISL2_hsp-16.48_data
8.02	DISL2_hsp-17_data
7.06	DISL2_hsp-17_data
7.28	DISL2_hsp-17_data
8.24	DISL2_hsp-17_data
7.09	DISL2_hsp-17_data
28.74	DISL2_hsp-25_data
23.7	DISL2_hsp-25_data
24.85	DISL2_hsp-25_data
25.52	DISL2_hsp-25_data
22.34	DISL2_hsp-25_data
25.98	DISL2_hsp-4_data
3.63	DISL2_hsp-4_data
3.68	DISL2_hsp-4_data
3.75	DISL2_hsp-4_data
3.57	DISL2_hsp-4_data
4.39	DISL2_hsp-3_data
4.33	DISL2_hsp-3_data
6.84	DISL2_hsp-3_data
4.35	DISL2_hsp-3_data
6.66	DISL2_hsp-3_data
6.48	DISL2_hsp-43_data
6.32	DISL2_hsp-43_data
6.29	DISL2_hsp-43_data
6.42	DISL2_hsp-43_data
6.04	DISL2_hsp-43_data
6.28	DISL2_hsp-60_data
6.49	DISL2_hsp-60_data
6.54	DISL2_hsp-60_data
6.67	DISL2_hsp-60_data
6.14	DISL2_hsp-60_data
24.23	DISL2_hsp-6_data
7.12	DISL2_hsp-6_data
22.53	DISL2_hsp-6_data
25.18	DISL2_hsp-6_data
7.27	DISL2_hsp-6_data
6.42	DISL2_hsp-70_data
7.11	DISL2_hsp-70_data
6.76	DISL2_hsp-70_data
19.71	DISL2_hsp-70_data
7.1	DISL2_hsp-70_data
9.36	DISL2_hsp-90_data
27.02	DISL2_hsp-90_data
16.38	DISL2_hsp-90_data
10.17	DISL2_hsp-90_data
10.74	DISL2_hsp-90_data
22.29	DISL2_hsp-75_data
24.31	DISL2_hsp-75_data
22.71	DISL2_hsp-75_data
22.52	DISL2_hsp-75_data
19.68	DISL2_hsp-75_data
15.59	DISL2_hsr-9_data
20.58	DISL2_hsr-9_data
16.02	DISL2_hsr-9_data
21.53	DISL2_hsr-9_data
17.48	DISL2_hsr-9_data
28.0	DISL2_hst-1_data
28.01	DISL2_hst-1_data
28.71	DISL2_hst-1_data
29.08	DISL2_hst-1_data
28.48	DISL2_hst-1_data
28.14	DISL2_hst-3.1_data
24.92	DISL2_hst-3.1_data
25.02	DISL2_hst-3.1_data
24.89	DISL2_hst-3.1_data
24.9	DISL2_hst-3.1_data
2.7	DISL2_hst-3.2_data
2.75	DISL2_hst-3.2_data
2.83	DISL2_hst-3.2_data
2.63	DISL2_hst-3.2_data
2.58	DISL2_hst-3.2_data
22.25	DISL2_hst-2_data
22.94	DISL2_hst-2_data
20.06	DISL2_hst-2_data
21.83	DISL2_hst-2_data
20.06	DISL2_hst-2_data
26.89	DISL2_hst-6_data
27.56	DISL2_hst-6_data
27.21	DISL2_hst-6_data
27.3	DISL2_hst-6_data
26.22	DISL2_hst-6_data
4.29	DISL2_htp-2_data
3.81	DISL2_htp-2_data
3.79	DISL2_htp-2_data
3.81	DISL2_htp-2_data
4.04	DISL2_htp-2_data
3.36	DISL2_htp-1_data
12.39	DISL2_htp-1_data
3.05	DISL2_htp-1_data
3.33	DISL2_htp-1_data
3.51	DISL2_htp-1_data
19.77	DISL2_htrl-1_data
23.86	DISL2_htrl-1_data
21.81	DISL2_htrl-1_data
18.7	DISL2_htrl-1_data
20.51	DISL2_htrl-1_data
13.4	DISL2_htp-3_data
11.13	DISL2_htp-3_data
15.32	DISL2_htp-3_data
12.63	DISL2_htp-3_data
12.45	DISL2_htp-3_data
27.1	DISL2_htt-1_data
25.28	DISL2_htt-1_data
24.74	DISL2_htt-1_data
25.15	DISL2_htt-1_data
24.87	DISL2_htt-1_data
17.63	DISL2_htz-1_data
16.61	DISL2_htz-1_data
16.26	DISL2_htz-1_data
18.71	DISL2_htz-1_data
19.65	DISL2_htz-1_data
27.24	DISL2_hum-1_data
15.97	DISL2_hum-1_data
11.99	DISL2_hum-1_data
12.37	DISL2_hum-1_data
15.99	DISL2_hum-1_data
24.64	DISL2_hum-10_data
26.13	DISL2_hum-10_data
22.88	DISL2_hum-10_data
23.89	DISL2_hum-10_data
25.47	DISL2_hum-10_data
28.0	DISL2_hum-5_data
28.18	DISL2_hum-5_data
27.45	DISL2_hum-5_data
27.54	DISL2_hum-5_data
26.76	DISL2_hum-5_data
12.29	DISL2_hum-2_data
12.73	DISL2_hum-2_data
12.33	DISL2_hum-2_data
11.24	DISL2_hum-2_data
11.81	DISL2_hum-2_data
28.77	DISL2_hum-7_data
27.69	DISL2_hum-7_data
24.39	DISL2_hum-7_data
27.11	DISL2_hum-7_data
19.37	DISL2_hum-7_data
29.61	DISL2_hum-6_data
29.87	DISL2_hum-6_data
25.82	DISL2_hum-6_data
23.34	DISL2_hum-6_data
30.09	DISL2_hum-6_data
27.48	DISL2_hum-8_data
18.38	DISL2_hum-8_data
18.9	DISL2_hum-8_data
19.32	DISL2_hum-8_data
27.98	DISL2_hum-8_data
27.45	DISL2_hus-1_data
27.42	DISL2_hus-1_data
29.08	DISL2_hus-1_data
27.66	DISL2_hus-1_data
29.82	DISL2_hus-1_data
10.48	DISL2_hut-1_data
10.08	DISL2_hut-1_data
10.56	DISL2_hut-1_data
10.62	DISL2_hut-1_data
10.0	DISL2_hut-1_data
22.38	DISL2_hxk-1_data
27.03	DISL2_hxk-1_data
24.91	DISL2_hxk-1_data
21.39	DISL2_hxk-1_data
28.96	DISL2_hxk-1_data
22.07	DISL2_hxk-2_data
22.08	DISL2_hxk-2_data
23.81	DISL2_hxk-2_data
22.2	DISL2_hxk-2_data
22.07	DISL2_hxk-2_data
26.1	DISL2_hxk-3_data
20.84	DISL2_hxk-3_data
20.17	DISL2_hxk-3_data
20.97	DISL2_hxk-3_data
20.99	DISL2_hxk-3_data
25.16	DISL2_hyl-1_data
29.15	DISL2_hyl-1_data
23.11	DISL2_hyl-1_data
24.86	DISL2_hyl-1_data
23.76	DISL2_hyl-1_data
28.24	DISL2_hyl-2_data
28.02	DISL2_hyl-2_data
28.33	DISL2_hyl-2_data
27.77	DISL2_hyl-2_data
28.6	DISL2_hyl-2_data
23.86	DISL2_hyls-1_data
26.0	DISL2_hyls-1_data
24.36	DISL2_hyls-1_data
20.78	DISL2_hyls-1_data
24.2	DISL2_hyls-1_data
20.18	DISL2_iars-1_data
20.31	DISL2_iars-1_data
20.62	DISL2_iars-1_data
19.9	DISL2_iars-1_data
20.2	DISL2_iars-1_data
28.99	DISL2_iars-2_data
26.71	DISL2_iars-2_data
27.71	DISL2_iars-2_data
29.04	DISL2_iars-2_data
24.1	DISL2_iars-2_data
12.49	DISL2_icd-1_data
13.66	DISL2_icd-1_data
18.09	DISL2_icd-1_data
13.7	DISL2_icd-1_data
13.35	DISL2_icd-1_data
10.83	DISL2_icap-1_data
11.09	DISL2_icap-1_data
10.59	DISL2_icap-1_data
11.12	DISL2_icap-1_data
10.54	DISL2_icap-1_data
15.29	DISL2_icd-2_data
12.43	DISL2_icd-2_data
12.71	DISL2_icd-2_data
15.26	DISL2_icd-2_data
12.36	DISL2_icd-2_data
28.51	DISL2_icl-1_data
28.95	DISL2_icl-1_data
28.81	DISL2_icl-1_data
26.8	DISL2_icl-1_data
28.56	DISL2_icl-1_data
18.17	DISL2_icln-1_data
12.18	DISL2_icln-1_data
18.27	DISL2_icln-1_data
18.77	DISL2_icln-1_data
13.26	DISL2_icln-1_data
18.98	DISL2_icmt-1_data
21.72	DISL2_icmt-1_data
17.7	DISL2_icmt-1_data
17.36	DISL2_icmt-1_data
21.79	DISL2_icmt-1_data
18.49	DISL2_icpp-55_data
20.02	DISL2_icpp-55_data
18.78	DISL2_icpp-55_data
19.17	DISL2_icpp-55_data
19.81	DISL2_icpp-55_data
20.64	DISL2_icp-1_data
20.61	DISL2_icp-1_data
20.05	DISL2_icp-1_data
19.51	DISL2_icp-1_data
20.45	DISL2_icp-1_data
24.96	DISL2_idh-1_data
22.71	DISL2_idh-1_data
23.81	DISL2_idh-1_data
23.67	DISL2_idh-1_data
25.54	DISL2_idh-1_data
16.01	DISL2_ida-1_data
14.82	DISL2_ida-1_data
23.69	DISL2_ida-1_data
21.0	DISL2_ida-1_data
25.06	DISL2_ida-1_data
21.03	DISL2_idh-2_data
21.02	DISL2_idh-2_data
21.3	DISL2_idh-2_data
20.44	DISL2_idh-2_data
25.58	DISL2_idh-2_data
21.11	DISL2_idha-1_data
21.72	DISL2_idha-1_data
20.64	DISL2_idha-1_data
19.96	DISL2_idha-1_data
21.49	DISL2_idha-1_data
20.93	DISL2_idhb-1_data
21.88	DISL2_idhb-1_data
22.15	DISL2_idhb-1_data
20.74	DISL2_idhb-1_data
20.18	DISL2_idhb-1_data
23.14	DISL2_idhg-1_data
22.18	DISL2_idhg-1_data
21.76	DISL2_idhg-1_data
21.24	DISL2_idhg-1_data
21.26	DISL2_idhg-1_data
25.24	DISL2_idhg-2_data
24.79	DISL2_idhg-2_data
25.95	DISL2_idhg-2_data
25.96	DISL2_idhg-2_data
26.03	DISL2_idhg-2_data
20.68	DISL2_idi-1_data
29.37	DISL2_idi-1_data
21.6	DISL2_idi-1_data
21.9	DISL2_idi-1_data
21.74	DISL2_idi-1_data
4.41	DISL2_idpa-1_data
4.23	DISL2_idpa-1_data
4.05	DISL2_idpa-1_data
4.41	DISL2_idpa-1_data
3.84	DISL2_idpa-1_data
14.2	DISL2_idpa-2_data
13.23	DISL2_idpa-2_data
14.22	DISL2_idpa-2_data
13.79	DISL2_idpa-2_data
13.7	DISL2_idpa-2_data
10.01	DISL2_idpa-3_data
9.63	DISL2_idpa-3_data
10.02	DISL2_idpa-3_data
8.7	DISL2_idpa-3_data
9.75	DISL2_idpa-3_data
14.1	DISL2_idpb-1_data
13.51	DISL2_idpb-1_data
14.59	DISL2_idpb-1_data
14.22	DISL2_idpb-1_data
13.63	DISL2_idpb-1_data
6.95	DISL2_idpb-2_data
6.71	DISL2_idpb-2_data
6.51	DISL2_idpb-2_data
6.71	DISL2_idpb-2_data
6.41	DISL2_idpb-2_data
14.03	DISL2_idpb-3_data
15.02	DISL2_idpb-3_data
13.92	DISL2_idpb-3_data
13.63	DISL2_idpb-3_data
13.07	DISL2_idpb-3_data
14.33	DISL2_idpb-4_data
13.93	DISL2_idpb-4_data
14.61	DISL2_idpb-4_data
12.15	DISL2_idpb-4_data
12.8	DISL2_idpb-4_data
12.52	DISL2_idpb-5_data
12.26	DISL2_idpb-5_data
11.42	DISL2_idpb-5_data
11.8	DISL2_idpb-5_data
12.14	DISL2_idpb-5_data
23.23	DISL2_idpc-1_data
22.21	DISL2_idpc-1_data
21.7	DISL2_idpc-1_data
23.49	DISL2_idpc-1_data
22.09	DISL2_idpc-1_data
22.72	DISL2_idpc-2_data
19.9	DISL2_idpc-2_data
17.46	DISL2_idpc-2_data
19.77	DISL2_idpc-2_data
18.78	DISL2_idpc-2_data
22.62	DISL2_idpc-3_data
18.43	DISL2_idpc-3_data
19.09	DISL2_idpc-3_data
20.76	DISL2_idpc-3_data
20.2	DISL2_idpc-3_data
19.44	DISL2_idpc-5_data
21.3	DISL2_idpc-5_data
21.82	DISL2_idpc-5_data
20.44	DISL2_idpc-5_data
21.25	DISL2_idpc-5_data
19.08	DISL2_idpc-4_data
19.1	DISL2_idpc-4_data
15.96	DISL2_idpc-4_data
18.01	DISL2_idpc-4_data
16.14	DISL2_idpc-4_data
20.7	DISL2_idpc-7_data
22.13	DISL2_idpc-7_data
21.44	DISL2_idpc-7_data
21.23	DISL2_idpc-7_data
18.28	DISL2_idpc-7_data
21.31	DISL2_idpc-6_data
26.1	DISL2_idpc-6_data
21.16	DISL2_idpc-6_data
22.03	DISL2_idpc-6_data
22.63	DISL2_idpc-6_data
20.17	DISL2_idpp-1_data
21.74	DISL2_idpp-1_data
20.57	DISL2_idpp-1_data
20.09	DISL2_idpp-1_data
20.3	DISL2_idpp-1_data
16.86	DISL2_idpp-10_data
15.68	DISL2_idpp-10_data
16.09	DISL2_idpp-10_data
15.85	DISL2_idpp-10_data
16.16	DISL2_idpp-10_data
21.79	DISL2_idpp-11_data
22.19	DISL2_idpp-11_data
21.52	DISL2_idpp-11_data
21.61	DISL2_idpp-11_data
23.99	DISL2_idpp-11_data
16.18	DISL2_idpp-12_data
