pae_min	sample
14.81	PRG1_pcmd-1_data
23.42	PRG1_pcmd-1_data
20.77	PRG1_pcyt-2.1_data
27.25	PRG1_pcyt-2.1_data
21.48	PRG1_pcyt-2.1_data
20.72	PRG1_pcyt-2.1_data
21.05	PRG1_pcyt-2.1_data
19.57	PRG1_pcyt-2.2_data
19.26	PRG1_pcyt-2.2_data
19.33	PRG1_pcyt-2.2_data
22.2	PRG1_pcyt-2.2_data
21.12	PRG1_pcyt-2.2_data
19.57	PRG1_pash-1_data
21.04	PRG1_pash-1_data
19.78	PRG1_pash-1_data
20.63	PRG1_pash-1_data
21.06	PRG1_pash-1_data
19.73	PRG1_pcp-1_data
20.15	PRG1_pcp-1_data
21.87	PRG1_pcp-1_data
23.15	PRG1_pcp-1_data
22.05	PRG1_pcp-1_data
24.79	PRG1_pac-1_data
23.15	PRG1_pac-1_data
22.55	PRG1_pac-1_data
23.94	PRG1_pac-1_data
26.73	PRG1_pac-1_data
18.65	PRG1_peel-1_data
24.4	PRG1_peel-1_data
19.63	PRG1_peel-1_data
18.9	PRG1_peel-1_data
26.99	PRG1_peel-1_data
28.85	PRG1_pcp-5_data
27.87	PRG1_pcp-5_data
28.33	PRG1_pcp-5_data
28.51	PRG1_pcp-5_data
28.32	PRG1_pcp-5_data
27.47	PRG1_pdha-1_data
28.51	PRG1_pdha-1_data
26.56	PRG1_pdha-1_data
26.48	PRG1_pdha-1_data
26.4	PRG1_pdha-1_data
28.32	PRG1_pdhk-2_data
29.13	PRG1_pdhk-2_data
27.5	PRG1_pdhk-2_data
26.24	PRG1_pdhk-2_data
28.2	PRG1_pdhk-2_data
29.88	PRG1_pdhb-1_data
30.08	PRG1_pdhb-1_data
27.89	PRG1_pdhb-1_data
27.85	PRG1_pdhb-1_data
28.27	PRG1_pdhb-1_data
16.45	PRG1_patr-1_data
19.74	PRG1_patr-1_data
15.25	PRG1_patr-1_data
14.07	PRG1_patr-1_data
22.75	PRG1_patr-1_data
9.43	PRG1_pat-3_data
9.23	PRG1_pat-3_data
9.06	PRG1_pat-3_data
8.86	PRG1_pat-3_data
8.4	PRG1_pat-3_data
25.58	PRG1_pen-2_data
30.69	PRG1_pen-2_data
25.78	PRG1_pen-2_data
24.98	PRG1_pen-2_data
27.09	PRG1_pen-2_data
27.64	PRG1_pdp-1_data
28.82	PRG1_pdp-1_data
26.22	PRG1_pdp-1_data
26.6	PRG1_pdp-1_data
26.34	PRG1_pdp-1_data
21.74	PRG1_pdi-6_data
19.75	PRG1_pdi-6_data
24.93	PRG1_pdi-6_data
19.55	PRG1_pdi-6_data
21.09	PRG1_pdi-6_data
23.58	PRG1_pdr-1_data
23.18	PRG1_pdr-1_data
25.31	PRG1_pdr-1_data
23.72	PRG1_pdr-1_data
28.13	PRG1_pdr-1_data
8.86	PRG1_peb-1_data
8.93	PRG1_peb-1_data
9.92	PRG1_peb-1_data
9.33	PRG1_peb-1_data
9.31	PRG1_peb-1_data
24.86	PRG1_pde-12_data
27.06	PRG1_pde-12_data
27.19	PRG1_pde-12_data
27.45	PRG1_pde-12_data
26.27	PRG1_pde-12_data
26.72	PRG1_pdxk-1_data
30.29	PRG1_pdxk-1_data
26.91	PRG1_pdxk-1_data
25.49	PRG1_pdxk-1_data
27.36	PRG1_pdxk-1_data
12.16	PRG1_pde-1_data
5.53	PRG1_pde-1_data
5.62	PRG1_pde-1_data
5.43	PRG1_pde-1_data
5.85	PRG1_pde-1_data
13.12	PRG1_pbo-4_data
12.34	PRG1_pbo-4_data
13.85	PRG1_pbo-4_data
13.13	PRG1_pbo-4_data
12.71	PRG1_pbo-4_data
13.28	PRG1_pct-1_data
14.02	PRG1_pct-1_data
12.99	PRG1_pct-1_data
13.97	PRG1_pct-1_data
14.0	PRG1_pct-1_data
24.59	PRG1_pde-4_data
23.93	PRG1_pde-4_data
26.75	PRG1_pde-4_data
26.8	PRG1_pde-4_data
23.53	PRG1_pde-4_data
19.77	PRG1_pdfr-1_data
20.17	PRG1_pdfr-1_data
18.8	PRG1_pdfr-1_data
20.64	PRG1_pdfr-1_data
19.51	PRG1_pdfr-1_data
6.51	PRG1_pei-2_data
5.99	PRG1_pei-2_data
6.79	PRG1_pei-2_data
6.53	PRG1_pei-2_data
6.61	PRG1_pei-2_data
7.18	PRG1_pde-3_data
7.32	PRG1_pde-3_data
7.61	PRG1_pde-3_data
7.14	PRG1_pde-3_data
7.11	PRG1_pde-3_data
28.97	PRG1_pdi-1_data
26.48	PRG1_pdi-1_data
29.41	PRG1_pdi-1_data
29.23	PRG1_pdi-1_data
29.35	PRG1_pdi-1_data
26.33	PRG1_pelo-1_data
28.5	PRG1_pelo-1_data
24.64	PRG1_pelo-1_data
24.25	PRG1_pelo-1_data
25.93	PRG1_pelo-1_data
13.49	PRG1_osm-1_data
12.71	PRG1_osm-1_data
13.23	PRG1_osm-1_data
12.88	PRG1_osm-1_data
13.13	PRG1_osm-1_data
18.2	PRG1_pdi-2_data
27.11	PRG1_pdi-2_data
17.57	PRG1_pdi-2_data
18.6	PRG1_pdi-2_data
29.0	PRG1_pdi-2_data
28.38	PRG1_pdi-3_data
29.04	PRG1_pdi-3_data
29.13	PRG1_pdi-3_data
29.07	PRG1_pdi-3_data
29.13	PRG1_pdi-3_data
16.85	PRG1_penr-1_data
16.78	PRG1_penr-1_data
17.84	PRG1_penr-1_data
17.2	PRG1_penr-1_data
16.82	PRG1_penr-1_data
22.23	PRG1_pepm-1_data
29.85	PRG1_pepm-1_data
22.8	PRG1_pepm-1_data
26.96	PRG1_pepm-1_data
21.86	PRG1_pepm-1_data
19.37	PRG1_pcf-11_data
13.3	PRG1_pcf-11_data
13.6	PRG1_pcf-11_data
12.94	PRG1_pcf-11_data
13.43	PRG1_pcf-11_data
20.8	PRG1_pdtf-1_data
21.6	PRG1_pdtf-1_data
19.66	PRG1_pdtf-1_data
17.65	PRG1_pdtf-1_data
20.5	PRG1_pdtf-1_data
26.84	PRG1_pcaf-1_data
27.12	PRG1_pcaf-1_data
27.18	PRG1_pcaf-1_data
25.52	PRG1_pcaf-1_data
27.28	PRG1_pcaf-1_data
10.48	PRG1_perm-3_data
10.65	PRG1_perm-3_data
11.21	PRG1_perm-3_data
10.65	PRG1_perm-3_data
10.05	PRG1_perm-3_data
25.65	PRG1_pdk-1_data
27.77	PRG1_pdk-1_data
28.28	PRG1_pdk-1_data
26.39	PRG1_pdk-1_data
26.5	PRG1_pdk-1_data
25.11	PRG1_peli-1_data
24.75	PRG1_peli-1_data
24.07	PRG1_peli-1_data
24.15	PRG1_peli-1_data
26.31	PRG1_peli-1_data
27.22	PRG1_pcca-1_data
28.85	PRG1_pcca-1_data
27.65	PRG1_pcca-1_data
27.66	PRG1_pcca-1_data
28.97	PRG1_pcca-1_data
17.82	PRG1_pei-1_data
17.78	PRG1_pei-1_data
17.2	PRG1_pei-1_data
17.25	PRG1_pei-1_data
17.93	PRG1_pei-1_data
17.93	PRG1_perm-4_data
18.12	PRG1_perm-4_data
18.92	PRG1_perm-4_data
19.22	PRG1_perm-4_data
16.51	PRG1_perm-4_data
11.28	PRG1_perm-2_data
11.62	PRG1_perm-2_data
12.47	PRG1_perm-2_data
11.86	PRG1_perm-2_data
11.2	PRG1_perm-2_data
19.19	PRG1_pef-1_data
26.61	PRG1_pef-1_data
19.59	PRG1_pef-1_data
27.73	PRG1_pef-1_data
26.28	PRG1_pef-1_data
9.19	PRG1_pfd-2_data
9.95	PRG1_pfd-2_data
10.32	PRG1_pfd-2_data
9.6	PRG1_pfd-2_data
10.14	PRG1_pfd-2_data
26.86	PRG1_pfd-3_data
27.7	PRG1_pfd-3_data
27.1	PRG1_pfd-3_data
27.37	PRG1_pfd-3_data
26.43	PRG1_pfd-3_data
26.84	PRG1_pfd-1_data
28.16	PRG1_pfd-1_data
24.42	PRG1_pfd-1_data
26.56	PRG1_pfd-1_data
25.67	PRG1_pfd-1_data
22.7	PRG1_pfd-4_data
24.6	PRG1_pfd-4_data
25.45	PRG1_pfd-4_data
23.05	PRG1_pfd-4_data
25.02	PRG1_pfd-4_data
17.55	PRG1_paml-1_data
19.68	PRG1_paml-1_data
18.75	PRG1_paml-1_data
20.8	PRG1_paml-1_data
19.25	PRG1_paml-1_data
22.15	PRG1_pes-1_data
21.8	PRG1_pes-1_data
19.97	PRG1_pes-1_data
21.37	PRG1_pes-1_data
21.7	PRG1_pes-1_data
28.08	PRG1_pfd-6_data
26.91	PRG1_pfd-6_data
24.95	PRG1_pfd-6_data
22.8	PRG1_pfd-6_data
23.27	PRG1_pfd-6_data
25.06	PRG1_pfd-5_data
30.19	PRG1_pfd-5_data
24.86	PRG1_pfd-5_data
28.43	PRG1_pfd-5_data
28.74	PRG1_pfd-5_data
23.4	PRG1_pes-10_data
24.08	PRG1_pes-10_data
25.39	PRG1_pes-10_data
27.21	PRG1_pes-10_data
23.9	PRG1_pes-10_data
29.19	PRG1_pes-2.1_data
23.4	PRG1_pes-2.1_data
19.45	PRG1_pes-2.1_data
17.82	PRG1_pes-2.1_data
20.31	PRG1_pes-2.1_data
19.24	PRG1_perm-1_data
22.36	PRG1_perm-1_data
24.3	PRG1_perm-1_data
20.22	PRG1_perm-1_data
26.43	PRG1_perm-1_data
3.5	PRG1_pfn-1_data
3.64	PRG1_pfn-1_data
3.28	PRG1_pfn-1_data
3.9	PRG1_pfn-1_data
3.77	PRG1_pfn-1_data
26.36	PRG1_pcp-3_data
26.96	PRG1_pcp-3_data
26.72	PRG1_pcp-3_data
26.99	PRG1_pcp-3_data
26.39	PRG1_pcp-3_data
29.26	PRG1_pfn-2_data
19.73	PRG1_pfn-2_data
19.41	PRG1_pfn-2_data
20.05	PRG1_pfn-2_data
19.52	PRG1_pfn-2_data
21.62	PRG1_pcp-4_data
21.51	PRG1_pcp-4_data
28.15	PRG1_pcp-4_data
27.27	PRG1_pcp-4_data
21.86	PRG1_pcp-4_data
26.09	PRG1_pcp-2_data
27.2	PRG1_pcp-2_data
25.49	PRG1_pcp-2_data
28.03	PRG1_pcp-2_data
28.23	PRG1_pcp-2_data
17.6	PRG1_pfn-3_data
17.43	PRG1_pfn-3_data
17.01	PRG1_pfn-3_data
17.46	PRG1_pfn-3_data
17.69	PRG1_pfn-3_data
27.11	PRG1_pes-4_data
20.51	PRG1_pes-4_data
23.88	PRG1_pes-4_data
22.51	PRG1_pes-4_data
22.41	PRG1_pes-4_data
22.51	PRG1_par-3_data
20.29	PRG1_par-3_data
20.38	PRG1_par-3_data
22.74	PRG1_par-3_data
19.93	PRG1_par-3_data
27.93	PRG1_pde-2_data
24.57	PRG1_pde-2_data
25.69	PRG1_pde-2_data
27.16	PRG1_pde-2_data
25.99	PRG1_pde-2_data
26.04	PRG1_perm-5_data
27.14	PRG1_perm-5_data
28.52	PRG1_perm-5_data
27.16	PRG1_perm-5_data
26.81	PRG1_perm-5_data
27.36	PRG1_pept-3_data
29.06	PRG1_pept-3_data
26.7	PRG1_pept-3_data
26.31	PRG1_pept-3_data
28.0	PRG1_pept-3_data
16.18	PRG1_pde-6_data
16.23	PRG1_pde-6_data
16.5	PRG1_pde-6_data
16.37	PRG1_pde-6_data
16.18	PRG1_pde-6_data
28.84	PRG1_pde-5_data
27.04	PRG1_pde-5_data
26.32	PRG1_pde-5_data
28.12	PRG1_pde-5_data
27.69	PRG1_pde-5_data
6.23	PRG1_pes-8_data
15.9	PRG1_pes-8_data
5.4	PRG1_pes-8_data
6.35	PRG1_pes-8_data
5.47	PRG1_pes-8_data
20.38	PRG1_pfkb-1.1_data
19.76	PRG1_pfkb-1.1_data
20.07	PRG1_pfkb-1.1_data
19.78	PRG1_pfkb-1.1_data
26.27	PRG1_pfkb-1.1_data
18.45	PRG1_pes-5_data
17.22	PRG1_pes-5_data
16.81	PRG1_pes-5_data
22.93	PRG1_pes-5_data
18.76	PRG1_pes-5_data
28.7	PRG1_pgam-5_data
20.46	PRG1_pgam-5_data
20.04	PRG1_pgam-5_data
19.62	PRG1_pgam-5_data
19.75	PRG1_pgam-5_data
27.12	PRG1_pfut-1_data
28.65	PRG1_pfut-1_data
28.72	PRG1_pfut-1_data
26.12	PRG1_pfut-1_data
24.05	PRG1_pfut-1_data
29.15	PRG1_pgap-3_data
27.52	PRG1_pgap-3_data
28.38	PRG1_pgap-3_data
20.02	PRG1_pgap-3_data
27.23	PRG1_pgap-3_data
7.63	PRG1_pes-23_data
7.47	PRG1_pes-23_data
7.37	PRG1_pes-23_data
6.76	PRG1_pes-23_data
6.94	PRG1_pes-23_data
23.79	PRG1_pgal-1_data
21.25	PRG1_pgal-1_data
22.64	PRG1_pgal-1_data
22.68	PRG1_pgal-1_data
21.64	PRG1_pgal-1_data
28.93	PRG1_pes-9_data
29.0	PRG1_pes-9_data
29.41	PRG1_pes-9_data
29.13	PRG1_pes-9_data
30.28	PRG1_pes-9_data
24.75	PRG1_pgap-2_data
23.18	PRG1_pgap-2_data
23.55	PRG1_pgap-2_data
21.88	PRG1_pgap-2_data
23.56	PRG1_pgap-2_data
28.51	PRG1_pghm-1_data
29.69	PRG1_pghm-1_data
26.88	PRG1_pghm-1_data
26.87	PRG1_pghm-1_data
28.55	PRG1_pghm-1_data
24.01	PRG1_pges-2_data
24.44	PRG1_pges-2_data
25.33	PRG1_pges-2_data
24.25	PRG1_pges-2_data
23.47	PRG1_pges-2_data
28.48	PRG1_pdpr-1_data
27.27	PRG1_pdpr-1_data
28.15	PRG1_pdpr-1_data
27.02	PRG1_pdpr-1_data
28.37	PRG1_pdpr-1_data
20.3	PRG1_pgk-1_data
20.64	PRG1_pgk-1_data
20.66	PRG1_pgk-1_data
20.31	PRG1_pgk-1_data
20.08	PRG1_pgk-1_data
24.22	PRG1_pat-2_data
26.22	PRG1_pat-2_data
25.71	PRG1_pat-2_data
25.03	PRG1_pat-2_data
26.8	PRG1_pat-2_data
26.12	PRG1_pfkb-1.2_data
21.2	PRG1_pfkb-1.2_data
25.04	PRG1_pfkb-1.2_data
26.38	PRG1_pfkb-1.2_data
26.09	PRG1_pfkb-1.2_data
24.16	PRG1_phat-8_data
23.75	PRG1_phat-8_data
23.57	PRG1_phat-8_data
22.65	PRG1_phat-8_data
23.09	PRG1_phat-8_data
25.15	PRG1_pgph-1_data
24.36	PRG1_pgph-1_data
27.86	PRG1_pgph-1_data
27.92	PRG1_pgph-1_data
25.93	PRG1_pgph-1_data
4.19	PRG1_pgph-2_data
5.04	PRG1_pgph-2_data
4.61	PRG1_pgph-2_data
5.0	PRG1_pgph-2_data
4.79	PRG1_pgph-2_data
26.04	PRG1_pgph-3_data
28.12	PRG1_pgph-3_data
22.28	PRG1_pgph-3_data
24.37	PRG1_pgph-3_data
28.12	PRG1_pgph-3_data
26.79	PRG1_pgs-1_data
27.74	PRG1_pgs-1_data
26.59	PRG1_pgs-1_data
29.84	PRG1_pgs-1_data
29.35	PRG1_pgs-1_data
20.5	PRG1_pgrn-1_data
22.47	PRG1_pgrn-1_data
22.51	PRG1_pgrn-1_data
20.38	PRG1_pgrn-1_data
23.0	PRG1_pgrn-1_data
20.73	PRG1_pha-2_data
21.13	PRG1_pha-2_data
20.99	PRG1_pha-2_data
22.56	PRG1_pha-2_data
20.2	PRG1_pha-2_data
9.95	PRG1_phat-1_data
9.96	PRG1_phat-1_data
10.31	PRG1_phat-1_data
10.55	PRG1_phat-1_data
10.25	PRG1_phat-1_data
14.34	PRG1_pgl-2_data
13.6	PRG1_pgl-2_data
14.43	PRG1_pgl-2_data
13.81	PRG1_pgl-2_data
15.13	PRG1_pgl-2_data
10.17	PRG1_phat-2_data
10.41	PRG1_phat-2_data
10.94	PRG1_phat-2_data
10.68	PRG1_phat-2_data
10.53	PRG1_phat-2_data
26.28	PRG1_phat-3_data
26.68	PRG1_phat-3_data
22.23	PRG1_phat-3_data
24.04	PRG1_phat-3_data
22.43	PRG1_phat-3_data
20.92	PRG1_pek-1_data
23.48	PRG1_pek-1_data
20.34	PRG1_pek-1_data
20.91	PRG1_pek-1_data
22.91	PRG1_pek-1_data
8.28	PRG1_phf-31_data
7.79	PRG1_phf-31_data
7.55	PRG1_phf-31_data
7.05	PRG1_phf-31_data
7.35	PRG1_phf-31_data
12.88	PRG1_pgl-3_data
12.83	PRG1_pgl-3_data
12.7	PRG1_pgl-3_data
11.9	PRG1_pgl-3_data
13.04	PRG1_pgl-3_data
17.38	PRG1_phat-6_data
28.59	PRG1_phat-6_data
17.45	PRG1_phat-6_data
28.85	PRG1_phat-6_data
18.01	PRG1_phat-6_data
19.62	PRG1_phat-4_data
26.91	PRG1_phat-4_data
24.94	PRG1_phat-4_data
23.91	PRG1_phat-4_data
21.04	PRG1_phat-4_data
9.01	PRG1_phat-5_data
7.4	PRG1_phat-5_data
6.64	PRG1_phat-5_data
7.32	PRG1_phat-5_data
6.65	PRG1_phat-5_data
24.43	PRG1_phf-5_data
22.96	PRG1_phf-5_data
23.92	PRG1_phf-5_data
24.38	PRG1_phf-5_data
22.8	PRG1_phf-5_data
3.05	PRG1_phip-1_data
2.97	PRG1_phip-1_data
2.92	PRG1_phip-1_data
3.03	PRG1_phip-1_data
2.87	PRG1_phip-1_data
20.52	PRG1_phat-7_data
25.9	PRG1_phat-7_data
21.53	PRG1_phat-7_data
18.23	PRG1_phat-7_data
18.31	PRG1_phat-7_data
21.07	PRG1_pept-1_data
17.24	PRG1_pept-1_data
17.09	PRG1_pept-1_data
21.52	PRG1_pept-1_data
17.25	PRG1_pept-1_data
23.37	PRG1_phb-1_data
22.67	PRG1_phb-1_data
19.04	PRG1_phb-1_data
19.35	PRG1_phb-1_data
21.0	PRG1_phb-1_data
21.15	PRG1_pha-1_data
22.15	PRG1_pha-1_data
20.69	PRG1_pha-1_data
23.09	PRG1_pha-1_data
22.41	PRG1_pha-1_data
25.05	PRG1_pgm-3_data
28.54	PRG1_pgm-3_data
26.59	PRG1_pgm-3_data
27.14	PRG1_pgm-3_data
29.77	PRG1_pgm-3_data
29.99	PRG1_phdh-1_data
30.04	PRG1_phdh-1_data
28.57	PRG1_phdh-1_data
28.71	PRG1_phdh-1_data
28.66	PRG1_phdh-1_data
24.04	PRG1_phf-30_data
24.47	PRG1_phf-30_data
23.41	PRG1_phf-30_data
25.19	PRG1_phf-30_data
21.8	PRG1_phf-30_data
30.54	PRG1_pgm-1_data
29.06	PRG1_pgm-1_data
28.92	PRG1_pgm-1_data
28.65	PRG1_pgm-1_data
30.03	PRG1_pgm-1_data
24.99	PRG1_pept-2_data
25.91	PRG1_pept-2_data
22.09	PRG1_pept-2_data
22.88	PRG1_pept-2_data
21.52	PRG1_pept-2_data
28.09	PRG1_pgm-2_data
24.69	PRG1_pgm-2_data
24.96	PRG1_pgm-2_data
25.02	PRG1_pgm-2_data
25.07	PRG1_pgm-2_data
16.71	PRG1_phac-1_data
18.42	PRG1_phac-1_data
15.75	PRG1_phac-1_data
15.87	PRG1_phac-1_data
18.07	PRG1_phac-1_data
19.37	PRG1_phb-2_data
28.07	PRG1_phb-2_data
18.0	PRG1_phb-2_data
19.01	PRG1_phb-2_data
19.28	PRG1_phb-2_data
29.89	PRG1_phf-10_data
30.03	PRG1_phf-10_data
26.78	PRG1_phf-10_data
29.45	PRG1_phf-10_data
24.66	PRG1_phf-10_data
19.28	PRG1_phf-32_data
18.37	PRG1_phf-32_data
19.59	PRG1_phf-32_data
20.58	PRG1_phf-32_data
19.41	PRG1_phf-32_data
16.3	PRG1_phf-34_data
16.19	PRG1_phf-34_data
17.51	PRG1_phf-34_data
19.68	PRG1_phf-34_data
16.16	PRG1_phf-34_data
16.81	PRG1_pha-4_data
18.12	PRG1_pha-4_data
16.15	PRG1_pha-4_data
18.97	PRG1_pha-4_data
19.85	PRG1_pha-4_data
27.61	PRG1_phg-1_data
23.42	PRG1_phg-1_data
28.39	PRG1_phg-1_data
26.21	PRG1_phg-1_data
28.21	PRG1_phg-1_data
28.36	PRG1_pho-1_data
30.03	PRG1_pho-1_data
27.32	PRG1_pho-1_data
20.12	PRG1_pho-1_data
24.42	PRG1_pho-1_data
24.52	PRG1_pho-10_data
28.32	PRG1_pho-10_data
27.52	PRG1_pho-10_data
29.25	PRG1_pho-10_data
28.95	PRG1_pho-10_data
29.34	PRG1_pho-12_data
29.77	PRG1_pho-12_data
29.47	PRG1_pho-12_data
27.03	PRG1_pho-12_data
28.46	PRG1_pho-12_data
26.94	PRG1_pho-11_data
29.35	PRG1_pho-11_data
26.13	PRG1_pho-11_data
25.57	PRG1_pho-11_data
25.14	PRG1_pho-11_data
29.84	PRG1_pho-13_data
30.24	PRG1_pho-13_data
27.59	PRG1_pho-13_data
26.89	PRG1_pho-13_data
27.33	PRG1_pho-13_data
14.46	PRG1_phf-14_data
13.01	PRG1_phf-14_data
13.44	PRG1_phf-14_data
13.84	PRG1_phf-14_data
13.99	PRG1_phf-14_data
14.28	PRG1_pho-4_data
14.76	PRG1_pho-4_data
14.12	PRG1_pho-4_data
14.45	PRG1_pho-4_data
14.73	PRG1_pho-4_data
19.79	PRG1_pid-1_data
19.47	PRG1_pid-1_data
21.92	PRG1_pid-1_data
24.21	PRG1_pid-1_data
20.13	PRG1_pid-1_data
27.38	PRG1_pho-5_data
30.45	PRG1_pho-5_data
22.22	PRG1_pho-5_data
27.82	PRG1_pho-5_data
22.83	PRG1_pho-5_data
23.06	PRG1_phf-33_data
17.43	PRG1_phf-33_data
17.82	PRG1_phf-33_data
18.71	PRG1_phf-33_data
18.59	PRG1_phf-33_data
26.56	PRG1_pho-14_data
22.46	PRG1_pho-14_data
21.76	PRG1_pho-14_data
26.33	PRG1_pho-14_data
26.85	PRG1_pho-14_data
28.72	PRG1_pho-6_data
28.06	PRG1_pho-6_data
28.06	PRG1_pho-6_data
27.38	PRG1_pho-6_data
28.17	PRG1_pho-6_data
21.85	PRG1_pho-7_data
29.82	PRG1_pho-7_data
27.19	PRG1_pho-7_data
26.93	PRG1_pho-7_data
26.47	PRG1_pho-7_data
26.98	PRG1_pho-8_data
28.25	PRG1_pho-8_data
27.41	PRG1_pho-8_data
29.34	PRG1_pho-8_data
28.22	PRG1_pho-8_data
17.77	PRG1_pfk-1.2_data
17.98	PRG1_pfk-1.2_data
18.7	PRG1_pfk-1.2_data
18.94	PRG1_pfk-1.2_data
18.11	PRG1_pfk-1.2_data
18.95	PRG1_php-3_data
20.48	PRG1_php-3_data
19.63	PRG1_php-3_data
19.19	PRG1_php-3_data
18.68	PRG1_php-3_data
29.4	PRG1_pho-9_data
29.14	PRG1_pho-9_data
25.99	PRG1_pho-9_data
22.57	PRG1_pho-9_data
25.83	PRG1_pho-9_data
24.6	PRG1_pgap-1_data
23.69	PRG1_pgap-1_data
24.74	PRG1_pgap-1_data
27.51	PRG1_pgap-1_data
23.25	PRG1_pgap-1_data
25.63	PRG1_phy-4_data
29.48	PRG1_phy-4_data
25.39	PRG1_phy-4_data
25.55	PRG1_phy-4_data
25.08	PRG1_phy-4_data
20.69	PRG1_pfk-1.1_data
28.6	PRG1_pfk-1.1_data
27.07	PRG1_pfk-1.1_data
27.88	PRG1_pfk-1.1_data
15.45	PRG1_pfk-1.1_data
26.43	PRG1_phy-3_data
27.71	PRG1_phy-3_data
21.38	PRG1_phy-3_data
20.82	PRG1_phy-3_data
21.13	PRG1_phy-3_data
27.76	PRG1_phyh-1_data
28.23	PRG1_phyh-1_data
28.33	PRG1_phyh-1_data
28.17	PRG1_phyh-1_data
27.59	PRG1_phyh-1_data
18.21	PRG1_pgl-1_data
17.86	PRG1_pgl-1_data
18.78	PRG1_pgl-1_data
20.14	PRG1_pgl-1_data
24.02	PRG1_pgl-1_data
21.22	PRG1_pid-3_data
21.78	PRG1_pid-3_data
21.56	PRG1_pid-3_data
20.42	PRG1_pid-3_data
20.78	PRG1_pid-3_data
23.16	PRG1_pfs-2_data
17.26	PRG1_pfs-2_data
8.63	PRG1_pfs-2_data
26.86	PRG1_pfs-2_data
7.96	PRG1_pfs-2_data
18.9	PRG1_pdzd-8_data
19.2	PRG1_pdzd-8_data
19.43	PRG1_pdzd-8_data
21.45	PRG1_pdzd-8_data
19.32	PRG1_pdzd-8_data
11.46	PRG1_pid-2_data
11.27	PRG1_pid-2_data
12.47	PRG1_pid-2_data
11.45	PRG1_pid-2_data
12.8	PRG1_pid-2_data
14.4	PRG1_pie-1_data
14.59	PRG1_pie-1_data
19.08	PRG1_pie-1_data
17.94	PRG1_pie-1_data
17.44	PRG1_pie-1_data
26.1	PRG1_piit-1_data
21.51	PRG1_piit-1_data
25.03	PRG1_piit-1_data
22.99	PRG1_piit-1_data
23.15	PRG1_piit-1_data
28.94	PRG1_phy-2_data
27.7	PRG1_phy-2_data
28.65	PRG1_phy-2_data
26.69	PRG1_phy-2_data
27.68	PRG1_phy-2_data
16.95	PRG1_picc-1_data
24.17	PRG1_picc-1_data
17.01	PRG1_picc-1_data
17.55	PRG1_picc-1_data
16.84	PRG1_picc-1_data
24.36	PRG1_pigc-1_data
30.27	PRG1_pigc-1_data
27.6	PRG1_pigc-1_data
25.1	PRG1_pigc-1_data
28.76	PRG1_pigc-1_data
27.31	PRG1_piga-1_data
28.4	PRG1_piga-1_data
29.54	PRG1_piga-1_data
29.69	PRG1_piga-1_data
27.88	PRG1_piga-1_data
17.73	PRG1_pigk-1_data
25.46	PRG1_pigk-1_data
17.57	PRG1_pigk-1_data
17.1	PRG1_pigk-1_data
17.23	PRG1_pigk-1_data
24.31	PRG1_pigl-1_data
26.86	PRG1_pigl-1_data
21.95	PRG1_pigl-1_data
21.9	PRG1_pigl-1_data
21.27	PRG1_pigl-1_data
20.48	PRG1_pinn-1_data
20.15	PRG1_pinn-1_data
19.65	PRG1_pinn-1_data
19.43	PRG1_pinn-1_data
25.02	PRG1_pinn-1_data
27.68	PRG1_pinn-4_data
29.41	PRG1_pinn-4_data
29.58	PRG1_pinn-4_data
29.11	PRG1_pinn-4_data
28.26	PRG1_pinn-4_data
30.1	PRG1_pigm-1_data
30.13	PRG1_pigm-1_data
29.94	PRG1_pigm-1_data
24.54	PRG1_pigm-1_data
29.02	PRG1_pigm-1_data
28.17	PRG1_pigq-1_data
30.58	PRG1_pigq-1_data
29.4	PRG1_pigq-1_data
30.51	PRG1_pigq-1_data
28.8	PRG1_pigq-1_data
21.24	PRG1_pigu-1_data
21.84	PRG1_pigu-1_data
22.09	PRG1_pigu-1_data
21.19	PRG1_pigu-1_data
21.23	PRG1_pigu-1_data
27.03	PRG1_pigx-1_data
28.48	PRG1_pigx-1_data
26.79	PRG1_pigx-1_data
27.28	PRG1_pigx-1_data
28.47	PRG1_pigx-1_data
22.77	PRG1_pid-4_data
22.75	PRG1_pid-4_data
25.05	PRG1_pid-4_data
26.75	PRG1_pid-4_data
22.64	PRG1_pid-4_data
22.68	PRG1_pipp-4p_data
17.47	PRG1_pipp-4p_data
17.36	PRG1_pipp-4p_data
17.74	PRG1_pipp-4p_data
18.72	PRG1_pipp-4p_data
29.49	PRG1_pisy-1_data
30.15	PRG1_pisy-1_data
28.98	PRG1_pisy-1_data
28.5	PRG1_pisy-1_data
28.86	PRG1_pisy-1_data
20.96	PRG1_pir-1_data
29.45	PRG1_pir-1_data
22.6	PRG1_pir-1_data
17.25	PRG1_pir-1_data
22.42	PRG1_pir-1_data
25.61	PRG1_pigb-1_data
27.61	PRG1_pigb-1_data
26.04	PRG1_pigb-1_data
27.66	PRG1_pigb-1_data
27.18	PRG1_pigb-1_data
25.1	PRG1_pin-2_data
29.35	PRG1_pin-2_data
24.82	PRG1_pin-2_data
25.53	PRG1_pin-2_data
24.31	PRG1_pin-2_data
16.87	PRG1_pif-1_data
21.48	PRG1_pif-1_data
15.88	PRG1_pif-1_data
18.12	PRG1_pif-1_data
16.87	PRG1_pif-1_data
